logAge,Mass,Umag,Bmag,Vmag,Rmag,Imag,B-V,V-I
8.6,0.5,13.028,11.747,10.361,9.269,7.999,1.3859999999999992,2.362000000000001
8.6,0.549,12.456,11.155,9.786,8.753,7.583,1.3689999999999998,2.2029999999999994
8.6,0.55,12.45,11.149,9.78,8.747,7.579,1.3689999999999998,2.2009999999999996
8.6,0.562,12.291,10.978,9.611,8.595,7.467,1.366999999999999,2.144000000000001
8.6,0.6,11.827,10.473,9.112,8.144,7.134,1.3610000000000007,1.9779999999999998
8.6,0.65,11.199,9.779,8.452,7.548,6.708,1.327,1.7439999999999998
8.6,0.7,10.534,9.088,7.834,6.992,6.307,1.2539999999999996,1.5269999999999992
8.6,0.719,10.194,8.789,7.58,6.771,6.153,1.2089999999999996,1.4270000000000005
8.6,0.75,9.559,8.307,7.187,6.446,5.914,1.12,1.2730000000000006
8.6,0.8,8.81,7.754,6.728,6.061,5.586,1.0259999999999998,1.1419999999999995
8.6,0.85,8.119,7.252,6.309,5.713,5.279,0.9429999999999996,1.0300000000000002
8.6,0.899,7.504,6.809,5.936,5.396,4.995,0.8730000000000002,0.9409999999999998
8.6,0.95,6.955,6.41,5.598,5.104,4.729,0.8120000000000003,0.8689999999999998
8.6,1.0,6.426,6.022,5.27,4.819,4.468,0.7520000000000007,0.8019999999999996
8.6,1.05,5.957,5.678,4.98,4.566,4.235,0.6979999999999995,0.7450000000000001
8.6,1.099,5.536,5.35,4.703,4.321,4.01,0.6469999999999994,0.6930000000000005
8.6,1.151,5.148,5.037,4.439,4.084,3.792,0.5979999999999999,0.6470000000000002
8.6,1.189,4.879,4.809,4.245,3.909,3.629,0.5640000000000001,0.6160000000000001
8.6,1.194,4.851,4.785,4.225,3.891,3.612,0.5600000000000005,0.6129999999999995
8.6,1.2,4.821,4.76,4.204,3.872,3.595,0.556,0.6089999999999995
8.6,1.203,4.794,4.736,4.184,3.854,3.577,0.5519999999999996,0.6070000000000002
8.6,1.206,4.767,4.713,4.163,3.835,3.56,0.5499999999999998,0.6030000000000002
8.6,1.224,4.656,4.616,4.082,3.762,3.492,0.5339999999999998,0.5899999999999999
8.6,1.25,4.505,4.484,3.971,3.662,3.401,0.5129999999999999,0.5700000000000003
8.6,1.285,4.304,4.304,3.818,3.524,3.273,0.4860000000000002,0.5449999999999999
8.6,1.3,4.223,4.23,3.755,3.467,3.22,0.47500000000000053,0.5349999999999997
8.6,1.35,3.973,3.992,3.55,3.279,3.047,0.44200000000000017,0.5029999999999997
8.6,1.4,3.742,3.767,3.357,3.103,2.885,0.4099999999999997,0.4720000000000004
8.6,1.45,3.529,3.553,3.172,2.936,2.733,0.3809999999999998,0.43900000000000006
8.6,1.456,3.505,3.529,3.152,2.918,2.716,0.3769999999999998,0.43599999999999994
8.6,1.5,3.326,3.347,2.996,2.778,2.592,0.351,0.4039999999999999
8.6,1.55,3.13,3.144,2.825,2.629,2.461,0.31899999999999995,0.3640000000000003
8.6,1.551,3.126,3.14,2.822,2.626,2.459,0.31800000000000006,0.363
8.6,1.6,2.947,2.949,2.663,2.489,2.342,0.28600000000000003,0.32099999999999973
8.6,1.649,2.775,2.764,2.508,2.358,2.231,0.2559999999999998,0.27700000000000014
8.6,1.674,2.693,2.676,2.435,2.295,2.178,0.2410000000000001,0.2570000000000001
8.6,1.685,2.657,2.638,2.402,2.267,2.154,0.23599999999999977,0.24800000000000022
8.6,1.699,2.613,2.591,2.362,2.233,2.125,0.2290000000000001,0.2370000000000001
8.6,1.724,2.536,2.508,2.293,2.173,2.075,0.21499999999999986,0.21799999999999997
8.6,1.749,2.461,2.427,2.225,2.115,2.024,0.20199999999999996,0.20100000000000007
8.6,1.759,2.433,2.397,2.2,2.093,2.005,0.19699999999999962,0.19500000000000028
8.6,1.774,2.388,2.348,2.16,2.058,1.976,0.18799999999999972,0.18400000000000016
8.6,1.799,2.316,2.271,2.095,2.002,1.927,0.1759999999999997,0.16800000000000015
8.6,1.824,2.245,2.196,2.032,1.947,1.879,0.16400000000000015,0.15300000000000002
8.6,1.849,2.175,2.123,1.971,1.894,1.831,0.15200000000000014,0.14000000000000012
8.6,1.857,2.153,2.1,1.952,1.877,1.816,0.14800000000000013,0.1359999999999999
8.6,1.874,2.105,2.051,1.91,1.84,1.783,0.14100000000000024,0.127
8.6,1.899,2.037,1.981,1.851,1.788,1.737,0.13000000000000012,0.11399999999999988
8.6,1.924,1.969,1.912,1.793,1.736,1.69,0.119,0.10299999999999998
8.6,1.947,1.907,1.85,1.74,1.688,1.647,0.1100000000000001,0.09299999999999997
8.6,1.963,1.867,1.811,1.707,1.658,1.62,0.10399999999999987,0.08699999999999997
8.6,1.994,1.784,1.731,1.638,1.596,1.563,0.0930000000000002,0.07499999999999996
8.6,2.039,1.664,1.617,1.538,1.505,1.479,0.07899999999999996,0.05899999999999994
8.6,2.085,1.545,1.507,1.441,1.415,1.396,0.06599999999999984,0.04500000000000015
8.6,2.105,1.492,1.458,1.398,1.375,1.358,0.06000000000000005,0.039999999999999813
8.6,2.13,1.428,1.4,1.347,1.327,1.313,0.052999999999999936,0.03400000000000003
8.6,2.173,1.322,1.303,1.261,1.246,1.236,0.04200000000000004,0.02499999999999991
8.6,2.176,1.314,1.296,1.254,1.239,1.231,0.04200000000000004,0.02299999999999991
8.6,2.194,1.269,1.255,1.218,1.205,1.198,0.03699999999999992,0.020000000000000018
8.6,2.222,1.202,1.194,1.163,1.153,1.148,0.030999999999999917,0.015000000000000124
8.6,2.238,1.162,1.158,1.13,1.122,1.119,0.028000000000000025,0.010999999999999899
8.6,2.268,1.091,1.093,1.071,1.065,1.064,0.02200000000000002,0.006999999999999895
8.6,2.299,1.016,1.026,1.01,1.006,1.008,0.016000000000000014,0.0020000000000000018
8.6,2.36,0.875,0.897,0.891,0.892,0.898,0.006000000000000005,-0.007000000000000006
8.6,2.414,0.748,0.781,0.783,0.787,0.796,-0.0020000000000000018,-0.013000000000000012
8.6,2.467,0.628,0.67,0.679,0.685,0.696,-0.009000000000000008,-0.016999999999999904
8.6,2.527,0.491,0.541,0.557,0.565,0.578,-0.016000000000000014,-0.020999999999999908
8.6,2.543,0.454,0.506,0.523,0.532,0.545,-0.017000000000000015,-0.02200000000000002
8.6,2.592,0.34,0.396,0.415,0.424,0.438,-0.01899999999999996,-0.02300000000000002
8.6,2.642,0.222,0.279,0.301,0.31,0.324,-0.021999999999999964,-0.02300000000000002
8.6,2.696,0.097,0.151,0.174,0.182,0.195,-0.022999999999999993,-0.02100000000000002
8.6,2.727,0.025,0.076,0.098,0.106,0.118,-0.022000000000000006,-0.01999999999999999
8.6,2.728,0.022,0.073,0.095,0.102,0.115,-0.022000000000000006,-0.020000000000000004
8.6,2.771,-0.078,-0.036,-0.016,-0.011,-0.001,-0.019999999999999997,-0.015
8.6,2.814,-0.178,-0.149,-0.135,-0.133,-0.126,-0.013999999999999985,-0.009000000000000008
8.6,2.853,-0.266,-0.255,-0.248,-0.25,-0.249,-0.007000000000000006,0.0010000000000000009
8.6,2.884,-0.331,-0.341,-0.344,-0.351,-0.354,0.002999999999999947,0.010000000000000009
8.6,2.911,-0.385,-0.416,-0.429,-0.442,-0.452,0.013000000000000012,0.02300000000000002
8.6,2.935,-0.43,-0.481,-0.505,-0.525,-0.54,0.02400000000000002,0.03500000000000003
8.6,2.958,-0.469,-0.544,-0.583,-0.611,-0.635,0.038999999999999924,0.052000000000000046
8.6,2.983,-0.525,-0.618,-0.672,-0.709,-0.741,0.05400000000000005,0.06899999999999995
8.6,2.99,-0.545,-0.641,-0.696,-0.734,-0.766,0.05499999999999994,0.07000000000000006
8.6,3.001,-0.649,-0.716,-0.747,-0.772,-0.793,0.031000000000000028,0.04600000000000004
8.6,3.005,-0.719,-0.754,-0.764,-0.778,-0.789,0.010000000000000009,0.025000000000000022
8.6,3.006,-0.778,-0.781,-0.772,-0.777,-0.78,-0.009000000000000008,0.008000000000000007
8.6,3.007,-0.827,-0.802,-0.779,-0.777,-0.773,-0.02300000000000002,-0.006000000000000005
8.6,3.007,-0.882,-0.825,-0.789,-0.781,-0.77,-0.03599999999999992,-0.019000000000000017
8.6,3.007,-0.928,-0.846,-0.8,-0.788,-0.772,-0.04599999999999993,-0.028000000000000025
8.6,3.007,-0.965,-0.861,-0.808,-0.793,-0.773,-0.052999999999999936,-0.03500000000000003
8.6,3.008,-0.974,-0.864,-0.809,-0.793,-0.772,-0.05499999999999994,-0.03700000000000003
8.6,3.008,-0.891,-0.806,-0.76,-0.748,-0.731,-0.04600000000000004,-0.029000000000000026
8.6,3.008,-0.832,-0.773,-0.737,-0.729,-0.717,-0.03600000000000003,-0.020000000000000018
8.6,3.008,-0.796,-0.773,-0.751,-0.75,-0.746,-0.02200000000000002,-0.0050000000000000044
8.6,3.008,-0.791,-0.802,-0.797,-0.804,-0.809,-0.0050000000000000044,0.01200000000000001
8.6,3.008,-0.801,-0.847,-0.862,-0.879,-0.893,0.015000000000000013,0.031000000000000028
8.6,3.008,-0.805,-0.883,-0.92,-0.949,-0.975,0.03700000000000003,0.05499999999999994
8.6,3.008,-0.793,-0.9,-0.962,-1.006,-1.045,0.061999999999999944,0.08299999999999996
8.6,3.009,-0.769,-0.898,-0.988,-1.05,-1.104,0.08999999999999997,0.1160000000000001
8.6,3.009,-0.737,-0.881,-1.004,-1.084,-1.156,0.123,0.1519999999999999
8.6,3.009,-0.699,-0.848,-1.008,-1.111,-1.202,0.16000000000000003,0.19399999999999995
8.6,3.009,-0.653,-0.8,-1.003,-1.131,-1.242,0.20299999999999985,0.2390000000000001
8.6,3.009,-0.603,-0.745,-0.991,-1.145,-1.277,0.246,0.2859999999999999
8.6,3.009,-0.545,-0.683,-0.971,-1.151,-1.305,0.2879999999999999,0.33399999999999996
8.6,3.01,-0.48,-0.615,-0.946,-1.151,-1.328,0.33099999999999996,0.3820000000000001
8.6,3.01,-0.405,-0.542,-0.915,-1.146,-1.346,0.373,0.43100000000000005
8.6,3.01,-0.318,-0.461,-0.881,-1.137,-1.358,0.42,0.4770000000000001
8.6,3.01,-0.215,-0.373,-0.843,-1.126,-1.368,0.47,0.5250000000000001
8.6,3.01,-0.097,-0.279,-0.801,-1.111,-1.373,0.522,0.572
8.6,3.01,0.027,-0.183,-0.756,-1.09,-1.373,0.573,0.617
8.6,3.01,0.162,-0.082,-0.704,-1.063,-1.365,0.622,0.661
8.6,3.01,0.304,0.022,-0.645,-1.027,-1.348,0.667,0.7030000000000001
8.6,3.011,0.46,0.138,-0.572,-0.977,-1.315,0.71,0.743
8.6,3.011,0.608,0.248,-0.496,-0.921,-1.274,0.744,0.778
8.6,3.011,0.771,0.366,-0.409,-0.853,-1.22,0.7749999999999999,0.8109999999999999
8.6,3.011,0.946,0.492,-0.315,-0.776,-1.156,0.8069999999999999,0.841
8.6,3.011,1.113,0.611,-0.225,-0.701,-1.092,0.836,0.8670000000000001
8.6,3.011,1.329,0.762,-0.109,-0.606,-1.011,0.871,0.9019999999999999
8.6,3.012,1.572,0.915,-0.0,-0.522,-0.946,0.915,0.946
8.6,3.012,1.635,0.952,0.025,-0.504,-0.932,0.9269999999999999,0.9570000000000001
8.6,3.012,1.71,0.972,0.019,-0.526,-0.965,0.953,0.984
8.6,3.012,1.782,0.966,-0.021,-0.587,-1.042,0.987,1.0210000000000001
8.6,3.012,1.798,0.923,-0.09,-0.672,-1.138,1.0130000000000001,1.0479999999999998
8.6,3.013,1.801,0.877,-0.158,-0.753,-1.228,1.035,1.07
8.6,3.013,1.809,0.817,-0.248,-0.86,-1.346,1.065,1.098
8.6,3.013,1.81,0.768,-0.319,-0.944,-1.438,1.087,1.119
8.6,3.013,1.809,0.72,-0.387,-1.023,-1.526,1.107,1.139
8.6,3.014,1.808,0.683,-0.441,-1.087,-1.595,1.124,1.154
8.6,3.014,1.806,0.662,-0.47,-1.12,-1.632,1.1320000000000001,1.162
8.6,3.014,1.803,0.621,-0.527,-1.187,-1.705,1.1480000000000001,1.178
8.6,3.014,1.802,0.602,-0.555,-1.219,-1.74,1.157,1.185
8.6,3.014,1.797,0.542,-0.637,-1.315,-1.845,1.179,1.208
8.6,3.015,1.788,0.48,-0.722,-1.413,-1.951,1.202,1.229
8.6,3.015,1.779,0.418,-0.806,-1.51,-2.057,1.224,1.251
8.6,3.015,1.752,0.357,-0.894,-1.608,-2.164,1.251,1.27
8.6,3.015,1.726,0.306,-0.968,-1.691,-2.254,1.274,1.286
8.6,3.016,1.697,0.252,-1.044,-1.775,-2.345,1.296,1.3010000000000002
8.6,3.016,1.667,0.198,-1.12,-1.859,-2.438,1.318,1.318
8.6,3.016,1.637,0.144,-1.196,-1.943,-2.531,1.3399999999999999,1.3350000000000002
8.6,3.016,1.599,0.079,-1.286,-2.042,-2.64,1.365,1.354
8.6,3.017,1.563,0.026,-1.358,-2.121,-2.73,1.3840000000000001,1.3719999999999999
8.6,3.017,1.526,-0.03,-1.432,-2.203,-2.823,1.402,1.391
8.6,3.017,1.521,-0.039,-1.445,-2.217,-2.839,1.4060000000000001,1.394
8.6,3.018,1.541,-0.005,-1.398,-2.165,-2.78,1.393,1.382
8.6,3.018,1.564,0.032,-1.347,-2.108,-2.714,1.379,1.367
8.6,3.019,1.59,0.075,-1.288,-2.043,-2.64,1.363,1.352
8.6,3.019,1.613,0.119,-1.225,-1.972,-2.561,1.344,1.3359999999999999
8.6,3.02,1.636,0.166,-1.157,-1.897,-2.477,1.323,1.3199999999999998
8.6,3.02,1.658,0.211,-1.091,-1.823,-2.394,1.302,1.3030000000000002
8.6,3.021,1.68,0.26,-1.02,-1.743,-2.307,1.28,1.287
8.6,3.021,1.702,0.309,-0.948,-1.662,-2.218,1.257,1.27
8.6,3.022,1.721,0.356,-0.876,-1.581,-2.129,1.232,1.2530000000000001
8.6,3.022,1.728,0.406,-0.803,-1.497,-2.037,1.209,1.234
8.6,3.023,1.733,0.459,-0.73,-1.412,-1.944,1.189,1.214
8.6,3.023,1.737,0.512,-0.656,-1.325,-1.849,1.1680000000000001,1.193
8.6,3.024,1.74,0.565,-0.582,-1.239,-1.755,1.1469999999999998,1.173
8.6,3.025,1.749,0.627,-0.496,-1.14,-1.647,1.123,1.151
8.6,3.026,1.755,0.689,-0.41,-1.04,-1.538,1.099,1.1280000000000001
8.6,3.027,1.756,0.748,-0.325,-0.941,-1.429,1.073,1.104
8.6,3.029,1.749,0.801,-0.246,-0.846,-1.325,1.0470000000000002,1.079
8.6,3.032,1.723,0.832,-0.189,-0.775,-1.244,1.021,1.055
8.6,3.038,1.674,0.845,-0.15,-0.719,-1.177,0.995,1.0270000000000001
8.6,3.076,1.566,0.729,-0.271,-0.842,-1.3,1.0,1.029
8.6,3.094,1.516,0.672,-0.331,-0.903,-1.362,1.0030000000000001,1.0310000000000001
8.6,3.106,1.483,0.634,-0.373,-0.945,-1.405,1.0070000000000001,1.032
8.6,3.147,1.39,0.514,-0.506,-1.084,-1.548,1.02,1.042
8.6,3.16,1.367,0.479,-0.546,-1.127,-1.592,1.025,1.046
8.6,3.17,1.367,0.46,-0.575,-1.16,-1.629,1.035,1.054
8.6,3.199,1.437,0.411,-0.675,-1.291,-1.78,1.086,1.105
8.6,3.202,1.472,0.387,-0.724,-1.355,-1.853,1.111,1.129
8.6,3.203,1.495,0.357,-0.778,-1.422,-1.93,1.135,1.152
8.6,3.204,1.51,0.316,-0.841,-1.5,-2.017,1.157,1.176
8.6,3.204,1.522,0.278,-0.901,-1.573,-2.098,1.179,1.1969999999999998
8.6,3.204,1.529,0.249,-0.945,-1.625,-2.156,1.194,1.2110000000000003
8.6,3.204,1.531,0.235,-0.965,-1.649,-2.183,1.2,1.218
8.6,3.204,1.521,0.19,-1.036,-1.731,-2.272,1.226,1.2359999999999998
8.6,3.205,1.505,0.143,-1.107,-1.812,-2.361,1.25,1.2540000000000002
8.6,3.205,1.504,0.151,-1.093,-1.795,-2.342,1.244,1.249
8.6,3.205,1.512,0.176,-1.055,-1.751,-2.294,1.2309999999999999,1.239
8.6,3.206,1.519,0.186,-1.042,-1.737,-2.279,1.228,1.2369999999999999
8.6,3.207,1.506,0.137,-1.118,-1.824,-2.375,1.2550000000000001,1.257
8.6,3.208,1.485,0.083,-1.2,-1.918,-2.478,1.283,1.2780000000000002
8.6,3.209,1.464,0.031,-1.277,-2.004,-2.574,1.3079999999999998,1.297
8.6,3.21,1.442,-0.019,-1.351,-2.088,-2.667,1.332,1.3159999999999998
8.6,3.21,1.417,-0.071,-1.426,-2.171,-2.76,1.355,1.3339999999999999
8.6,3.211,1.388,-0.124,-1.5,-2.254,-2.853,1.376,1.3530000000000002
8.6,3.212,1.355,-0.178,-1.574,-2.335,-2.946,1.3960000000000001,1.372
8.6,3.212,1.323,-0.232,-1.647,-2.417,-3.039,1.415,1.3920000000000001
8.6,3.213,1.322,-0.279,-1.714,-2.496,-3.133,1.435,1.419
8.6,3.213,1.33,-0.322,-1.776,-2.574,-3.227,1.454,1.4509999999999998
8.6,3.213,1.341,-0.364,-1.838,-2.65,-3.32,1.4740000000000002,1.4819999999999998
8.6,3.214,1.347,-0.403,-1.896,-2.723,-3.412,1.4929999999999999,1.516
8.6,3.214,1.355,-0.441,-1.952,-2.794,-3.503,1.511,1.5510000000000002
8.6,3.214,1.366,-0.477,-2.007,-2.864,-3.593,1.5300000000000002,1.5859999999999999
8.6,3.215,1.368,-0.51,-2.054,-2.928,-3.683,1.5439999999999998,1.629
8.6,3.215,1.372,-0.542,-2.101,-2.992,-3.772,1.559,1.6709999999999998
8.6,3.215,1.376,-0.571,-2.145,-3.052,-3.86,1.574,1.7149999999999999
8.6,3.215,1.381,-0.592,-2.177,-3.103,-3.946,1.585,1.7690000000000001
8.6,3.215,1.388,-0.611,-2.208,-3.154,-4.032,1.5970000000000002,1.8239999999999998
8.6,3.216,1.391,-0.623,-2.228,-3.195,-4.115,1.6050000000000002,1.887
8.6,3.216,1.391,-0.628,-2.238,-3.229,-4.196,1.6099999999999999,1.9579999999999997
8.6,3.216,1.393,-0.633,-2.248,-3.263,-4.276,1.6150000000000002,2.0279999999999996
8.6,3.216,1.392,-0.621,-2.232,-3.277,-4.35,1.6110000000000002,2.1179999999999994
8.6,3.216,1.392,-0.606,-2.213,-3.289,-4.422,1.6070000000000002,2.2089999999999996
8.6,3.216,1.392,-0.581,-2.181,-3.292,-4.489,1.6,2.308
8.6,3.216,1.391,-0.544,-2.133,-3.284,-4.549,1.589,2.4160000000000004
8.6,3.217,1.392,-0.504,-2.081,-3.273,-4.609,1.577,2.528
8.6,3.217,1.393,-0.441,-2.0,-3.245,-4.653,1.559,2.6529999999999996
8.6,3.217,1.395,-0.376,-1.917,-3.215,-4.695,1.541,2.7780000000000005
8.6,3.217,1.397,-0.309,-1.832,-3.181,-4.727,1.5230000000000001,2.8950000000000005
8.6,3.217,1.399,-0.228,-1.73,-3.138,-4.746,1.502,3.0160000000000005
8.6,3.217,1.402,-0.146,-1.627,-3.094,-4.764,1.481,3.1370000000000005
8.6,3.217,1.405,-0.064,-1.525,-3.049,-4.772,1.4609999999999999,3.2470000000000003
8.6,3.217,1.402,-0.115,-1.587,-3.079,-4.775,1.472,3.1880000000000006
8.6,3.217,1.399,-0.154,-1.636,-3.101,-4.768,1.482,3.1319999999999997
8.6,3.217,1.399,-0.151,-1.632,-3.099,-4.769,1.4809999999999999,3.1370000000000005
8.6,3.217,1.401,-0.106,-1.576,-3.075,-4.778,1.47,3.2019999999999995
8.6,3.217,1.403,-0.054,-1.512,-3.045,-4.774,1.458,3.262
8.6,3.217,1.407,0.022,-1.419,-3.001,-4.767,1.441,3.3480000000000003
8.6,3.217,1.412,0.115,-1.306,-2.947,-4.757,1.421,3.4509999999999996
8.6,3.218,1.42,0.245,-1.146,-2.869,-4.737,1.391,3.591
8.6,3.218,1.443,0.635,-0.64,-2.6,-4.603,1.275,3.9629999999999996
8.6,3.218,1.447,0.731,-0.52,-2.535,-4.564,1.251,4.0440000000000005
8.6,3.218,1.445,0.702,-0.556,-2.555,-4.577,1.258,4.021
8.6,3.19,1.568,1.105,-0.074,-2.227,-4.324,1.179,4.25
8.6,3.19,1.564,1.134,-0.042,-2.216,-4.322,1.176,4.28
8.6,3.19,1.572,1.181,0.009,-2.187,-4.302,1.1720000000000002,4.311
8.6,3.19,1.518,0.608,-0.694,-2.573,-4.531,1.302,3.8369999999999997
8.6,3.189,1.475,-0.001,-1.458,-2.962,-4.672,1.457,3.2139999999999995
8.6,3.189,1.484,0.115,-1.316,-2.892,-4.656,1.431,3.34
8.6,3.188,1.509,0.441,-0.909,-2.686,-4.584,1.35,3.675
8.6,3.187,1.536,0.801,-0.449,-2.439,-4.456,1.25,4.007000000000001
8.6,3.185,1.561,1.058,-0.132,-2.262,-4.348,1.19,4.216
8.6,3.184,1.579,1.195,0.025,-2.171,-4.287,1.1700000000000002,4.312
8.6,3.182,1.594,1.274,0.111,-2.121,-4.25,1.163,4.361
8.6,3.18,1.612,1.359,0.204,-2.062,-4.205,1.155,4.409
8.6,3.179,2.055,1.965,0.607,-1.825,-4.036,1.358,4.643
8.6,3.179,1.646,1.474,0.319,-1.997,-4.161,1.155,4.4799999999999995
8.6,3.179,1.555,0.927,-0.294,-2.346,-4.394,1.221,4.1000000000000005
8.6,3.179,1.509,0.267,-1.133,-2.792,-4.617,1.4,3.484
8.6,3.178,1.518,0.384,-0.987,-2.718,-4.59,1.371,3.6029999999999998
8.6,3.178,1.543,0.734,-0.534,-2.477,-4.471,1.268,3.9370000000000003
8.6,3.177,1.568,1.052,-0.141,-2.26,-4.342,1.193,4.201
8.6,3.176,1.593,1.252,0.088,-2.131,-4.256,1.164,4.344
8.6,3.174,1.61,1.351,0.195,-2.069,-4.212,1.156,4.407
8.6,3.172,1.624,1.398,0.244,-2.04,-4.191,1.154,4.435
8.6,3.171,1.641,1.452,0.303,-2.0,-4.159,1.149,4.462
8.6,3.17,2.239,2.115,0.701,-1.765,-3.991,1.4140000000000001,4.692
8.6,3.17,1.675,1.533,0.354,-1.975,-4.144,1.1789999999999998,4.498
8.6,3.17,1.566,1.018,-0.182,-2.283,-4.355,1.2,4.173
8.6,3.17,1.515,0.339,-1.045,-2.749,-4.606,1.384,3.561
8.6,3.169,1.524,0.472,-0.873,-2.657,-4.56,1.345,3.6869999999999994
8.6,3.168,1.55,0.816,-0.433,-2.421,-4.437,1.2489999999999999,4.0040000000000004
8.6,3.167,1.582,1.145,-0.03,-2.196,-4.299,1.175,4.269
8.6,3.166,1.612,1.338,0.181,-2.075,-4.213,1.157,4.394
8.6,3.164,1.642,1.452,0.302,-2.002,-4.161,1.15,4.462999999999999
8.6,3.162,1.656,1.492,0.334,-1.982,-4.145,1.158,4.478999999999999
8.6,3.16,1.667,1.52,0.354,-1.967,-4.132,1.166,4.486
8.6,3.159,2.444,2.289,0.812,-1.691,-3.933,1.477,4.745
8.6,3.159,1.736,1.629,0.417,-1.93,-4.107,1.212,4.524
8.6,3.159,1.587,1.145,-0.03,-2.192,-4.293,1.175,4.263
8.6,3.158,1.531,0.46,-0.89,-2.662,-4.558,1.35,3.6679999999999997
8.6,3.157,1.541,0.596,-0.715,-2.568,-4.51,1.311,3.795
8.6,3.156,1.566,0.931,-0.292,-2.337,-4.383,1.223,4.091
8.6,3.155,1.601,1.244,0.08,-2.127,-4.247,1.164,4.327
8.6,3.153,1.643,1.448,0.299,-1.999,-4.155,1.149,4.454000000000001
8.6,3.151,1.672,1.529,0.36,-1.962,-4.128,1.169,4.488
8.6,3.148,1.688,1.562,0.38,-1.949,-4.118,1.182,4.498
8.6,3.145,1.705,1.589,0.398,-1.936,-4.107,1.1909999999999998,4.505
8.6,3.145,2.732,2.51,0.957,-1.597,-3.863,1.553,4.82
8.6,3.145,1.798,1.725,0.48,-1.885,-4.069,1.245,4.5489999999999995
8.6,3.145,1.606,1.248,0.084,-2.122,-4.241,1.164,4.324999999999999
8.6,3.144,1.546,0.578,-0.74,-2.578,-4.511,1.318,3.771
8.6,3.143,1.558,0.716,-0.562,-2.482,-4.462,1.278,3.8999999999999995
8.6,3.141,1.585,1.048,-0.149,-2.253,-4.327,1.197,4.178
8.6,3.139,1.624,1.343,0.187,-2.06,-4.196,1.156,4.383
8.6,3.137,1.674,1.527,0.363,-1.955,-4.119,1.164,4.481999999999999
8.6,3.134,1.713,1.602,0.408,-1.927,-4.098,1.1940000000000002,4.506
8.6,3.131,1.739,1.641,0.433,-1.91,-4.085,1.208,4.518
8.6,3.127,1.752,1.661,0.445,-1.902,-4.078,1.216,4.523000000000001
8.6,3.127,2.887,2.641,1.041,-1.542,-3.823,1.6,4.864
8.6,3.126,1.859,1.81,0.533,-1.847,-4.038,1.2770000000000001,4.571000000000001
8.6,3.126,1.631,1.351,0.196,-2.051,-4.186,1.155,4.382
8.6,3.125,1.564,0.695,-0.591,-2.492,-4.462,1.286,3.8709999999999996
8.6,3.124,1.574,0.824,-0.428,-2.403,-4.413,1.252,3.9850000000000003
8.6,3.122,1.607,1.162,-0.012,-2.17,-4.269,1.174,4.257000000000001
8.6,3.12,1.649,1.441,0.294,-1.992,-4.143,1.147,4.436999999999999
8.6,3.117,1.705,1.593,0.407,-1.923,-4.092,1.186,4.499
8.6,3.113,1.766,1.683,0.462,-1.887,-4.065,1.221,4.527
8.6,3.109,1.792,1.723,0.487,-1.87,-4.051,1.2360000000000002,4.538
8.6,3.104,1.807,1.743,0.5,-1.862,-4.044,1.243,4.544
8.6,3.104,3.265,2.919,1.227,-1.42,-3.73,1.692,4.957
8.6,3.104,1.972,1.924,0.603,-1.801,-4.002,1.321,4.6049999999999995
8.6,3.103,1.658,1.46,0.314,-1.976,-4.129,1.146,4.443
8.6,3.102,1.581,0.807,-0.451,-2.412,-4.415,1.258,3.964
8.6,3.101,1.591,0.932,-0.296,-2.325,-4.362,1.228,4.066
8.6,3.098,1.625,1.256,0.092,-2.104,-4.22,1.164,4.311999999999999
8.6,3.096,1.683,1.53,0.375,-1.938,-4.1,1.155,4.475
8.6,3.092,1.76,1.676,0.462,-1.883,-4.059,1.214,4.521
8.6,3.088,1.82,1.765,0.517,-1.847,-4.03,1.2479999999999998,4.547000000000001
8.6,3.083,1.846,1.8,0.537,-1.834,-4.021,1.263,4.558
8.6,3.077,1.861,1.82,0.549,-1.826,-4.015,1.271,4.564
8.6,3.077,2.082,2.034,0.67,-1.755,-3.967,1.3639999999999999,4.6370000000000005
8.6,3.076,1.693,1.548,0.389,-1.926,-4.089,1.159,4.478000000000001
8.6,3.075,1.597,0.908,-0.328,-2.339,-4.367,1.236,4.039
8.6,3.073,1.609,1.04,-0.164,-2.247,-4.311,1.204,4.147
8.6,3.07,1.647,1.349,0.194,-2.041,-4.172,1.155,4.366
8.6,3.067,1.713,1.595,0.417,-1.907,-4.074,1.178,4.491
8.6,3.063,1.813,1.755,0.515,-1.843,-4.025,1.2399999999999998,4.54
8.6,3.059,1.868,1.831,0.559,-1.817,-4.006,1.2719999999999998,4.565
8.6,3.053,1.898,1.865,0.578,-1.805,-3.998,1.287,4.5760000000000005
8.6,3.046,1.924,1.891,0.595,-1.793,-3.988,1.296,4.583
8.6,3.046,2.205,2.151,0.745,-1.703,-3.924,1.4059999999999997,4.669
8.6,3.045,1.725,1.615,0.433,-1.893,-4.06,1.182,4.492999999999999
8.6,3.044,1.616,1.003,-0.212,-2.268,-4.319,1.2149999999999999,4.107
8.6,3.041,1.632,1.143,-0.04,-2.171,-4.258,1.183,4.218
8.6,3.038,1.673,1.439,0.291,-1.977,-4.122,1.1480000000000001,4.413
8.6,3.034,1.748,1.661,0.463,-1.872,-4.043,1.198,4.506
8.6,3.03,1.86,1.823,0.561,-1.808,-3.995,1.262,4.556
